{'loss': 4.1053, 'grad_norm': 2.2173097133636475, 'learning_rate': 1.8e-05, 'epoch': 0.0}
{'loss': 0.002, 'grad_norm': 0.08929035812616348, 'learning_rate': 0.00013789333246558852, 'epoch': 0.94}
{'loss': 0.0017, 'grad_norm': 0.007762026973068714, 'learning_rate': 0.00013782825160261626, 'epoch': 0.94}
{'loss': 0.0025, 'grad_norm': 0.00890752486884594, 'learning_rate': 0.00013776317073964402, 'epoch': 0.94}
{'loss': 0.0026, 'grad_norm': 0.011471008881926537, 'learning_rate': 0.00013769808987667176, 'epoch': 0.94}
{'loss': 0.0023, 'grad_norm': 0.026737499982118607, 'learning_rate': 0.00013763300901369952, 'epoch': 0.94}
{'loss': 0.0036, 'grad_norm': 0.013593786396086216, 'learning_rate': 0.0001375679281507273, 'epoch': 0.94}
{'loss': 0.0031, 'grad_norm': 0.14286921918392181, 'learning_rate': 0.00013750284728775505, 'epoch': 0.94}
{'loss': 0.0025, 'grad_norm': 0.10756833851337433, 'learning_rate': 0.00013743776642478282, 'epoch': 0.95}
{'loss': 0.0033, 'grad_norm': 0.04787193983793259, 'learning_rate': 0.00013737268556181055, 'epoch': 0.95}
{'loss': 0.0032, 'grad_norm': 0.13477517664432526, 'learning_rate': 0.00013730760469883832, 'epoch': 0.95}
{'loss': 0.0024, 'grad_norm': 0.03916679695248604, 'learning_rate': 0.00013724252383586605, 'epoch': 0.95}
{'loss': 0.0025, 'grad_norm': 0.0709398090839386, 'learning_rate': 0.00013717744297289384, 'epoch': 0.95}
{'loss': 0.002, 'grad_norm': 0.005889458581805229, 'learning_rate': 0.00013711236210992158, 'epoch': 0.95}
{'loss': 0.0016, 'grad_norm': 0.005178169813007116, 'learning_rate': 0.00013704728124694935, 'epoch': 0.95}
{'loss': 0.0036, 'grad_norm': 0.030164198949933052, 'learning_rate': 0.00013698220038397708, 'epoch': 0.95}
{'loss': 0.0039, 'grad_norm': 0.08524531871080399, 'learning_rate': 0.00013691711952100485, 'epoch': 0.95}
{'loss': 0.0029, 'grad_norm': 0.12839172780513763, 'learning_rate': 0.0001368520386580326, 'epoch': 0.95}
{'loss': 0.0036, 'grad_norm': 0.11880125850439072, 'learning_rate': 0.00013678695779506037, 'epoch': 0.96}
{'loss': 0.0024, 'grad_norm': 0.047953445464372635, 'learning_rate': 0.00013672187693208814, 'epoch': 0.96}
{'loss': 0.0027, 'grad_norm': 0.00991414301097393, 'learning_rate': 0.00013665679606911587, 'epoch': 0.96}
{'loss': 0.0029, 'grad_norm': 0.013111663982272148, 'learning_rate': 0.00013659171520614364, 'epoch': 0.96}
{'loss': 0.0024, 'grad_norm': 0.11167977005243301, 'learning_rate': 0.0001365266343431714, 'epoch': 0.96}
{'loss': 0.0022, 'grad_norm': 0.00729557266458869, 'learning_rate': 0.00013646155348019917, 'epoch': 0.96}
{'loss': 0.0045, 'grad_norm': 0.03127446398139, 'learning_rate': 0.0001363964726172269, 'epoch': 0.96}
{'loss': 0.0035, 'grad_norm': 0.025898074731230736, 'learning_rate': 0.00013633139175425467, 'epoch': 0.96}
{'loss': 0.0022, 'grad_norm': 0.10944374650716782, 'learning_rate': 0.00013626631089128243, 'epoch': 0.96}
{'loss': 0.0029, 'grad_norm': 0.051730137318372726, 'learning_rate': 0.00013620123002831017, 'epoch': 0.96}
{'loss': 0.0041, 'grad_norm': 0.060360509902238846, 'learning_rate': 0.00013613614916533796, 'epoch': 0.97}
{'loss': 0.0032, 'grad_norm': 0.19606728851795197, 'learning_rate': 0.0001360710683023657, 'epoch': 0.97}
{'loss': 0.0028, 'grad_norm': 0.013174809515476227, 'learning_rate': 0.00013600598743939346, 'epoch': 0.97}
{'loss': 0.0044, 'grad_norm': 0.17260980606079102, 'learning_rate': 0.0001359409065764212, 'epoch': 0.97}
{'loss': 0.0032, 'grad_norm': 0.011041895486414433, 'learning_rate': 0.00013587582571344896, 'epoch': 0.97}
{'loss': 0.0029, 'grad_norm': 0.04324452206492424, 'learning_rate': 0.00013581074485047672, 'epoch': 0.97}
{'loss': 0.0027, 'grad_norm': 0.015121362172067165, 'learning_rate': 0.0001357456639875045, 'epoch': 0.97}
{'loss': 0.0029, 'grad_norm': 0.0261603444814682, 'learning_rate': 0.00013568058312453225, 'epoch': 0.97}
{'loss': 0.0028, 'grad_norm': 0.10163265466690063, 'learning_rate': 0.00013561550226156, 'epoch': 0.97}
{'loss': 0.0022, 'grad_norm': 0.12720143795013428, 'learning_rate': 0.00013555042139858775, 'epoch': 0.97}
{'loss': 0.0024, 'grad_norm': 0.06100012734532356, 'learning_rate': 0.0001354853405356155, 'epoch': 0.97}
{'loss': 0.0019, 'grad_norm': 0.07303421199321747, 'learning_rate': 0.00013542025967264328, 'epoch': 0.98}
{'loss': 0.0028, 'grad_norm': 0.036835040897130966, 'learning_rate': 0.00013535517880967102, 'epoch': 0.98}
{'loss': 0.0023, 'grad_norm': 0.03613303601741791, 'learning_rate': 0.00013529009794669878, 'epoch': 0.98}
{'loss': 0.0029, 'grad_norm': 0.012551714666187763, 'learning_rate': 0.00013522501708372654, 'epoch': 0.98}
{'loss': 0.0026, 'grad_norm': 0.008204402402043343, 'learning_rate': 0.00013515993622075428, 'epoch': 0.98}
{'loss': 0.0037, 'grad_norm': 0.12653084099292755, 'learning_rate': 0.00013509485535778204, 'epoch': 0.98}
{'loss': 0.0027, 'grad_norm': 0.018628783524036407, 'learning_rate': 0.0001350297744948098, 'epoch': 0.98}
{'loss': 0.0027, 'grad_norm': 0.11563676595687866, 'learning_rate': 0.00013496469363183757, 'epoch': 0.98}
{'loss': 0.0029, 'grad_norm': 0.03635570406913757, 'learning_rate': 0.0001348996127688653, 'epoch': 0.98}
{'loss': 0.0038, 'grad_norm': 0.03552104905247688, 'learning_rate': 0.00013483453190589307, 'epoch': 0.98}
{'loss': 0.0025, 'grad_norm': 0.06774870306253433, 'learning_rate': 0.00013476945104292084, 'epoch': 0.99}
{'loss': 0.0021, 'grad_norm': 0.07672056555747986, 'learning_rate': 0.0001347043701799486, 'epoch': 0.99}
{'loss': 0.0028, 'grad_norm': 0.010023713111877441, 'learning_rate': 0.00013463928931697636, 'epoch': 0.99}
{'loss': 0.0028, 'grad_norm': 0.016827603802084923, 'learning_rate': 0.0001345742084540041, 'epoch': 0.99}
{'loss': 0.0031, 'grad_norm': 0.1466740071773529, 'learning_rate': 0.00013450912759103187, 'epoch': 0.99}
{'loss': 0.0038, 'grad_norm': 0.09281317889690399, 'learning_rate': 0.0001344440467280596, 'epoch': 0.99}
{'loss': 0.0033, 'grad_norm': 0.03716632351279259, 'learning_rate': 0.0001343789658650874, 'epoch': 0.99}
{'loss': 0.0034, 'grad_norm': 0.0560232475399971, 'learning_rate': 0.00013431388500211513, 'epoch': 0.99}
{'loss': 0.0047, 'grad_norm': 0.1480870097875595, 'learning_rate': 0.0001342488041391429, 'epoch': 0.99}
{'loss': 0.0023, 'grad_norm': 0.010795042850077152, 'learning_rate': 0.00013418372327617066, 'epoch': 0.99}
{'loss': 0.0033, 'grad_norm': 0.01808830164372921, 'learning_rate': 0.0001341186424131984, 'epoch': 1.0}
{'loss': 0.0038, 'grad_norm': 0.09089420735836029, 'learning_rate': 0.00013405356155022616, 'epoch': 1.0}
{'loss': 0.0023, 'grad_norm': 0.018420005217194557, 'learning_rate': 0.00013398848068725392, 'epoch': 1.0}
{'loss': 0.0029, 'grad_norm': 0.026034746319055557, 'learning_rate': 0.00013392339982428169, 'epoch': 1.0}
{'loss': 0.0039, 'grad_norm': 0.16007161140441895, 'learning_rate': 0.00013385831896130942, 'epoch': 1.0}
{'loss': 0.0026, 'grad_norm': 0.08559782803058624, 'learning_rate': 0.0001337932380983372, 'epoch': 1.0}
{'loss': 0.0019, 'grad_norm': 0.14913390576839447, 'learning_rate': 0.00013372815723536492, 'epoch': 1.0}
{'loss': 0.0026, 'grad_norm': 0.1527806669473648, 'learning_rate': 0.00013366307637239271, 'epoch': 1.0}
{'loss': 0.0029, 'grad_norm': 0.14129388332366943, 'learning_rate': 0.00013359799550942048, 'epoch': 1.0}
{'loss': 0.0025, 'grad_norm': 0.09304746240377426, 'learning_rate': 0.00013353291464644822, 'epoch': 1.0}
{'loss': 0.0019, 'grad_norm': 0.007966439239680767, 'learning_rate': 0.00013346783378347598, 'epoch': 1.01}
{'loss': 0.0029, 'grad_norm': 0.010620883665978909, 'learning_rate': 0.00013340275292050372, 'epoch': 1.01}
{'loss': 0.0018, 'grad_norm': 0.015211020596325397, 'learning_rate': 0.00013333767205753148, 'epoch': 1.01}
{'loss': 0.0023, 'grad_norm': 0.04288719967007637, 'learning_rate': 0.00013327259119455924, 'epoch': 1.01}
{'loss': 0.0023, 'grad_norm': 0.01142678502947092, 'learning_rate': 0.000133207510331587, 'epoch': 1.01}
{'loss': 0.004, 'grad_norm': 0.019867589697241783, 'learning_rate': 0.00013314242946861477, 'epoch': 1.01}
{'loss': 0.0021, 'grad_norm': 0.013330575078725815, 'learning_rate': 0.0001330773486056425, 'epoch': 1.01}
{'loss': 0.0022, 'grad_norm': 0.022190263494849205, 'learning_rate': 0.00013301226774267027, 'epoch': 1.01}
{'loss': 0.002, 'grad_norm': 0.0095191216096282, 'learning_rate': 0.00013294718687969804, 'epoch': 1.01}
{'loss': 0.0025, 'grad_norm': 0.06283050775527954, 'learning_rate': 0.0001328821060167258, 'epoch': 1.01}
{'loss': 0.0025, 'grad_norm': 0.005444597918540239, 'learning_rate': 0.00013281702515375354, 'epoch': 1.01}
{'loss': 0.003, 'grad_norm': 0.021855471655726433, 'learning_rate': 0.0001327519442907813, 'epoch': 1.02}
{'loss': 0.0021, 'grad_norm': 0.032298143953084946, 'learning_rate': 0.00013268686342780904, 'epoch': 1.02}
{'loss': 0.0018, 'grad_norm': 0.009529768489301205, 'learning_rate': 0.00013262178256483683, 'epoch': 1.02}
{'loss': 0.0018, 'grad_norm': 0.020431609824299812, 'learning_rate': 0.0001325567017018646, 'epoch': 1.02}
{'loss': 0.0019, 'grad_norm': 0.08776753395795822, 'learning_rate': 0.00013249162083889233, 'epoch': 1.02}
{'loss': 0.0013, 'grad_norm': 0.008978771977126598, 'learning_rate': 0.0001324265399759201, 'epoch': 1.02}
{'loss': 0.002, 'grad_norm': 0.029003558680415154, 'learning_rate': 0.00013236145911294783, 'epoch': 1.02}
{'loss': 0.0019, 'grad_norm': 0.012851164676249027, 'learning_rate': 0.0001322963782499756, 'epoch': 1.02}
{'loss': 0.0017, 'grad_norm': 0.006701746955513954, 'learning_rate': 0.00013223129738700336, 'epoch': 1.02}
{'loss': 0.0015, 'grad_norm': 0.07190654426813126, 'learning_rate': 0.00013216621652403112, 'epoch': 1.02}
{'loss': 0.0019, 'grad_norm': 0.00798681192100048, 'learning_rate': 0.00013210113566105886, 'epoch': 1.03}
{'loss': 0.0015, 'grad_norm': 0.005702419672161341, 'learning_rate': 0.00013203605479808662, 'epoch': 1.03}
{'loss': 0.0019, 'grad_norm': 0.00823649950325489, 'learning_rate': 0.00013197097393511439, 'epoch': 1.03}
{'loss': 0.0019, 'grad_norm': 0.07883510738611221, 'learning_rate': 0.00013190589307214215, 'epoch': 1.03}
{'loss': 0.002, 'grad_norm': 0.009476852603256702, 'learning_rate': 0.0001318408122091699, 'epoch': 1.03}
{'loss': 0.0017, 'grad_norm': 0.008947357535362244, 'learning_rate': 0.00013177573134619765, 'epoch': 1.03}
{'loss': 0.0015, 'grad_norm': 0.007857984863221645, 'learning_rate': 0.00013171065048322541, 'epoch': 1.03}
{'loss': 0.0022, 'grad_norm': 0.17367465794086456, 'learning_rate': 0.00013164556962025315, 'epoch': 1.03}
{'loss': 0.0017, 'grad_norm': 0.017554793506860733, 'learning_rate': 0.00013158048875728094, 'epoch': 1.03}
{'loss': 0.002, 'grad_norm': 0.04125307500362396, 'learning_rate': 0.0001315154078943087, 'epoch': 1.03}
{'loss': 0.0028, 'grad_norm': 0.10550058633089066, 'learning_rate': 0.00013145032703133644, 'epoch': 1.04}
{'loss': 0.0018, 'grad_norm': 0.009406385943293571, 'learning_rate': 0.0001313852461683642, 'epoch': 1.04}
{'loss': 0.0023, 'grad_norm': 0.005661552306264639, 'learning_rate': 0.00013132016530539194, 'epoch': 1.04}
{'loss': 0.0019, 'grad_norm': 0.019414382055401802, 'learning_rate': 0.0001312550844424197, 'epoch': 1.04}
{'loss': 0.0022, 'grad_norm': 0.007039617281407118, 'learning_rate': 0.00013119000357944747, 'epoch': 1.04}
{'loss': 0.0023, 'grad_norm': 0.012020362541079521, 'learning_rate': 0.00013112492271647523, 'epoch': 1.04}
{'loss': 0.0024, 'grad_norm': 0.06226831674575806, 'learning_rate': 0.00013105984185350297, 'epoch': 1.04}
{'loss': 0.002, 'grad_norm': 0.013481294736266136, 'learning_rate': 0.00013099476099053074, 'epoch': 1.04}
{'loss': 0.0026, 'grad_norm': 0.08365838974714279, 'learning_rate': 0.0001309296801275585, 'epoch': 1.04}
{'loss': 0.0028, 'grad_norm': 0.07200438529253006, 'learning_rate': 0.00013086459926458626, 'epoch': 1.04}
{'loss': 0.0028, 'grad_norm': 0.026367299258708954, 'learning_rate': 0.00013079951840161403, 'epoch': 1.04}
{'loss': 0.0029, 'grad_norm': 0.13491831719875336, 'learning_rate': 0.00013073443753864176, 'epoch': 1.05}
{'loss': 0.0018, 'grad_norm': 0.024303603917360306, 'learning_rate': 0.00013066935667566953, 'epoch': 1.05}
{'loss': 0.0031, 'grad_norm': 0.021449191495776176, 'learning_rate': 0.00013060427581269726, 'epoch': 1.05}
{'loss': 0.0021, 'grad_norm': 0.013303701765835285, 'learning_rate': 0.00013053919494972503, 'epoch': 1.05}
{'loss': 0.0033, 'grad_norm': 0.010119225829839706, 'learning_rate': 0.0001304741140867528, 'epoch': 1.05}
{'loss': 0.0029, 'grad_norm': 0.037162259221076965, 'learning_rate': 0.00013040903322378056, 'epoch': 1.05}
{'loss': 0.0022, 'grad_norm': 0.023205291479825974, 'learning_rate': 0.00013034395236080832, 'epoch': 1.05}
{'loss': 0.0023, 'grad_norm': 0.05883592367172241, 'learning_rate': 0.00013027887149783606, 'epoch': 1.05}
{'loss': 0.0025, 'grad_norm': 0.0858527421951294, 'learning_rate': 0.00013021379063486382, 'epoch': 1.05}
{'loss': 0.0021, 'grad_norm': 0.008571230806410313, 'learning_rate': 0.00013014870977189158, 'epoch': 1.05}
{'loss': 0.002, 'grad_norm': 0.007041111588478088, 'learning_rate': 0.00013008362890891935, 'epoch': 1.06}
{'loss': 0.002, 'grad_norm': 0.03876674920320511, 'learning_rate': 0.00013001854804594709, 'epoch': 1.06}
{'loss': 0.0022, 'grad_norm': 0.03930613398551941, 'learning_rate': 0.00012995346718297485, 'epoch': 1.06}
{'loss': 0.0021, 'grad_norm': 0.01945911906659603, 'learning_rate': 0.0001298883863200026, 'epoch': 1.06}
{'loss': 0.0023, 'grad_norm': 0.08362361788749695, 'learning_rate': 0.00012982330545703038, 'epoch': 1.06}
{'loss': 0.0027, 'grad_norm': 0.010403827764093876, 'learning_rate': 0.00012975822459405814, 'epoch': 1.06}
{'loss': 0.0029, 'grad_norm': 0.02527741901576519, 'learning_rate': 0.00012969314373108588, 'epoch': 1.06}
{'loss': 0.002, 'grad_norm': 0.012183545157313347, 'learning_rate': 0.00012962806286811364, 'epoch': 1.06}
{'loss': 0.0016, 'grad_norm': 0.026777446269989014, 'learning_rate': 0.00012956298200514138, 'epoch': 1.06}
{'loss': 0.002, 'grad_norm': 0.049838416278362274, 'learning_rate': 0.00012949790114216914, 'epoch': 1.06}
{'loss': 0.0029, 'grad_norm': 0.10297267884016037, 'learning_rate': 0.0001294328202791969, 'epoch': 1.07}
{'loss': 0.0025, 'grad_norm': 0.05443093180656433, 'learning_rate': 0.00012936773941622467, 'epoch': 1.07}
{'loss': 0.0018, 'grad_norm': 0.006851053796708584, 'learning_rate': 0.00012930265855325243, 'epoch': 1.07}
{'loss': 0.0023, 'grad_norm': 0.006955156568437815, 'learning_rate': 0.00012923757769028017, 'epoch': 1.07}
{'loss': 0.0018, 'grad_norm': 0.0044037760235369205, 'learning_rate': 0.00012917249682730793, 'epoch': 1.07}
{'loss': 0.0023, 'grad_norm': 0.12524692714214325, 'learning_rate': 0.0001291074159643357, 'epoch': 1.07}
{'loss': 0.0028, 'grad_norm': 0.004526452161371708, 'learning_rate': 0.00012904233510136346, 'epoch': 1.07}
{'loss': 0.002, 'grad_norm': 0.012138763442635536, 'learning_rate': 0.0001289772542383912, 'epoch': 1.07}
{'loss': 0.0023, 'grad_norm': 0.0058524576015770435, 'learning_rate': 0.00012891217337541896, 'epoch': 1.07}
{'loss': 0.0016, 'grad_norm': 0.012581432238221169, 'learning_rate': 0.00012884709251244673, 'epoch': 1.07}
{'loss': 0.0026, 'grad_norm': 0.006391893140971661, 'learning_rate': 0.00012878201164947446, 'epoch': 1.08}
{'loss': 0.0027, 'grad_norm': 0.09320557862520218, 'learning_rate': 0.00012871693078650225, 'epoch': 1.08}
{'loss': 0.0022, 'grad_norm': 0.01678253710269928, 'learning_rate': 0.00012865184992353, 'epoch': 1.08}
{'loss': 0.002, 'grad_norm': 0.04458389803767204, 'learning_rate': 0.00012858676906055776, 'epoch': 1.08}
{'loss': 0.0025, 'grad_norm': 0.022682229056954384, 'learning_rate': 0.0001285216881975855, 'epoch': 1.08}
{'loss': 0.002, 'grad_norm': 0.011766115203499794, 'learning_rate': 0.00012845660733461326, 'epoch': 1.08}
{'loss': 0.0018, 'grad_norm': 0.010247445665299892, 'learning_rate': 0.00012839152647164102, 'epoch': 1.08}
{'loss': 0.0036, 'grad_norm': 0.01641078107059002, 'learning_rate': 0.00012832644560866878, 'epoch': 1.08}
{'loss': 0.005, 'grad_norm': 0.07285535335540771, 'learning_rate': 0.00012826136474569655, 'epoch': 1.08}
{'loss': 0.0029, 'grad_norm': 0.006107550114393234, 'learning_rate': 0.00012819628388272428, 'epoch': 1.08}
{'loss': 0.0029, 'grad_norm': 0.012653467245399952, 'learning_rate': 0.00012813120301975205, 'epoch': 1.08}
{'loss': 0.0036, 'grad_norm': 0.08240494877099991, 'learning_rate': 0.0001280661221567798, 'epoch': 1.09}
{'loss': 0.0021, 'grad_norm': 0.03488331660628319, 'learning_rate': 0.00012800104129380758, 'epoch': 1.09}
{'loss': 0.0022, 'grad_norm': 0.01445448026061058, 'learning_rate': 0.0001279359604308353, 'epoch': 1.09}
{'loss': 0.002, 'grad_norm': 0.045304302126169205, 'learning_rate': 0.00012787087956786308, 'epoch': 1.09}
{'loss': 0.0021, 'grad_norm': 0.01481425017118454, 'learning_rate': 0.0001278057987048908, 'epoch': 1.09}
{'loss': 0.0014, 'grad_norm': 0.017144398763775826, 'learning_rate': 0.00012774071784191858, 'epoch': 1.09}
{'loss': 0.0027, 'grad_norm': 0.026410749182105064, 'learning_rate': 0.00012767563697894637, 'epoch': 1.09}
{'loss': 0.0016, 'grad_norm': 0.05467711016535759, 'learning_rate': 0.0001276105561159741, 'epoch': 1.09}
{'loss': 0.0027, 'grad_norm': 0.007608763873577118, 'learning_rate': 0.00012754547525300187, 'epoch': 1.09}
{'loss': 0.0031, 'grad_norm': 0.014647798612713814, 'learning_rate': 0.0001274803943900296, 'epoch': 1.09}
{'loss': 0.0024, 'grad_norm': 0.05745939165353775, 'learning_rate': 0.00012741531352705737, 'epoch': 1.1}
{'loss': 0.0018, 'grad_norm': 0.007256956771016121, 'learning_rate': 0.00012735023266408513, 'epoch': 1.1}
{'loss': 0.0028, 'grad_norm': 0.1960603892803192, 'learning_rate': 0.0001272851518011129, 'epoch': 1.1}
{'loss': 0.0022, 'grad_norm': 0.02874959632754326, 'learning_rate': 0.00012722007093814066, 'epoch': 1.1}
{'loss': 0.003, 'grad_norm': 0.11644706130027771, 'learning_rate': 0.0001271549900751684, 'epoch': 1.1}
{'loss': 0.0018, 'grad_norm': 0.05018014833331108, 'learning_rate': 0.00012708990921219616, 'epoch': 1.1}
{'loss': 0.0021, 'grad_norm': 0.028590284287929535, 'learning_rate': 0.0001270248283492239, 'epoch': 1.1}
{'loss': 0.0027, 'grad_norm': 0.011564427055418491, 'learning_rate': 0.0001269597474862517, 'epoch': 1.1}
{'loss': 0.0015, 'grad_norm': 0.0316653810441494, 'learning_rate': 0.00012689466662327943, 'epoch': 1.1}
{'loss': 0.0022, 'grad_norm': 0.012640558183193207, 'learning_rate': 0.0001268295857603072, 'epoch': 1.1}
{'loss': 0.0022, 'grad_norm': 0.01000236440449953, 'learning_rate': 0.00012676450489733493, 'epoch': 1.11}
{'loss': 0.0023, 'grad_norm': 0.019328482449054718, 'learning_rate': 0.0001266994240343627, 'epoch': 1.11}
{'loss': 0.0017, 'grad_norm': 0.1090184673666954, 'learning_rate': 0.00012663434317139045, 'epoch': 1.11}
{'loss': 0.0015, 'grad_norm': 0.050884608179330826, 'learning_rate': 0.00012656926230841822, 'epoch': 1.11}
{'loss': 0.002, 'grad_norm': 0.021813467144966125, 'learning_rate': 0.00012650418144544598, 'epoch': 1.11}
{'loss': 0.0022, 'grad_norm': 0.019811073318123817, 'learning_rate': 0.00012643910058247372, 'epoch': 1.11}
{'loss': 0.0024, 'grad_norm': 0.03659394383430481, 'learning_rate': 0.00012637401971950148, 'epoch': 1.11}
{'loss': 0.0023, 'grad_norm': 0.10694493353366852, 'learning_rate': 0.00012630893885652925, 'epoch': 1.11}
{'loss': 0.0019, 'grad_norm': 0.006286395248025656, 'learning_rate': 0.000126243857993557, 'epoch': 1.11}
{'loss': 0.002, 'grad_norm': 0.01697961799800396, 'learning_rate': 0.00012617877713058475, 'epoch': 1.11}
{'loss': 0.0019, 'grad_norm': 0.006569618824869394, 'learning_rate': 0.0001261136962676125, 'epoch': 1.12}
{'loss': 0.0017, 'grad_norm': 0.01919475570321083, 'learning_rate': 0.00012604861540464028, 'epoch': 1.12}
{'loss': 0.0021, 'grad_norm': 0.2328755110502243, 'learning_rate': 0.000125983534541668, 'epoch': 1.12}
{'loss': 0.0032, 'grad_norm': 0.02756403014063835, 'learning_rate': 0.0001259184536786958, 'epoch': 1.12}
{'loss': 0.0024, 'grad_norm': 0.07474003732204437, 'learning_rate': 0.00012585337281572354, 'epoch': 1.12}
{'loss': 0.002, 'grad_norm': 0.008551782928407192, 'learning_rate': 0.0001257882919527513, 'epoch': 1.12}
{'loss': 0.0023, 'grad_norm': 0.019051695242524147, 'learning_rate': 0.00012572321108977904, 'epoch': 1.12}
{'loss': 0.0014, 'grad_norm': 0.008026503957808018, 'learning_rate': 0.0001256581302268068, 'epoch': 1.12}
{'loss': 0.0022, 'grad_norm': 0.010432973504066467, 'learning_rate': 0.00012559304936383457, 'epoch': 1.12}
