{'loss': 3.3286, 'grad_norm': 2.3629939556121826, 'learning_rate': 2e-05, 'epoch': 0.0}
{'loss': 0.0036, 'grad_norm': 0.006374320946633816, 'learning_rate': 0.00013964400767954184, 'epoch': 0.91}
{'loss': 0.0042, 'grad_norm': 0.024522928521037102, 'learning_rate': 0.0001395789268165696, 'epoch': 0.91}
{'loss': 0.0029, 'grad_norm': 0.006696102675050497, 'learning_rate': 0.00013951384595359736, 'epoch': 0.91}
{'loss': 0.0022, 'grad_norm': 0.1109023168683052, 'learning_rate': 0.0001394487650906251, 'epoch': 0.92}
{'loss': 0.0024, 'grad_norm': 0.011531397700309753, 'learning_rate': 0.00013938368422765287, 'epoch': 0.92}
{'loss': 0.0035, 'grad_norm': 0.049087028950452805, 'learning_rate': 0.00013931860336468063, 'epoch': 0.92}
{'loss': 0.0023, 'grad_norm': 0.06968730688095093, 'learning_rate': 0.00013925352250170837, 'epoch': 0.92}
{'loss': 0.0033, 'grad_norm': 0.03974815458059311, 'learning_rate': 0.00013918844163873616, 'epoch': 0.92}
{'loss': 0.0029, 'grad_norm': 0.006173435598611832, 'learning_rate': 0.0001391233607757639, 'epoch': 0.92}
{'loss': 0.0025, 'grad_norm': 0.02082260511815548, 'learning_rate': 0.00013905827991279166, 'epoch': 0.92}
{'loss': 0.0032, 'grad_norm': 0.010482694022357464, 'learning_rate': 0.0001389931990498194, 'epoch': 0.92}
{'loss': 0.0029, 'grad_norm': 0.015178357250988483, 'learning_rate': 0.00013892811818684716, 'epoch': 0.92}
{'loss': 0.0024, 'grad_norm': 0.03513108938932419, 'learning_rate': 0.00013886303732387492, 'epoch': 0.92}
{'loss': 0.0027, 'grad_norm': 0.040904462337493896, 'learning_rate': 0.00013879795646090269, 'epoch': 0.93}
{'loss': 0.0026, 'grad_norm': 0.009359187446534634, 'learning_rate': 0.00013873287559793045, 'epoch': 0.93}
{'loss': 0.0024, 'grad_norm': 0.01061608549207449, 'learning_rate': 0.0001386677947349582, 'epoch': 0.93}
{'loss': 0.0025, 'grad_norm': 0.02378283068537712, 'learning_rate': 0.00013860271387198595, 'epoch': 0.93}
{'loss': 0.0028, 'grad_norm': 0.13493502140045166, 'learning_rate': 0.0001385376330090137, 'epoch': 0.93}
{'loss': 0.0032, 'grad_norm': 0.026179630309343338, 'learning_rate': 0.00013847255214604148, 'epoch': 0.93}
{'loss': 0.0028, 'grad_norm': 0.010239128954708576, 'learning_rate': 0.00013840747128306922, 'epoch': 0.93}
{'loss': 0.0028, 'grad_norm': 0.009971760213375092, 'learning_rate': 0.00013834239042009698, 'epoch': 0.93}
{'loss': 0.003, 'grad_norm': 0.2474067062139511, 'learning_rate': 0.00013827730955712472, 'epoch': 0.93}
{'loss': 0.0041, 'grad_norm': 0.0049293856136500835, 'learning_rate': 0.00013821222869415248, 'epoch': 0.93}
{'loss': 0.0029, 'grad_norm': 0.0071920002810657024, 'learning_rate': 0.00013814714783118024, 'epoch': 0.94}
{'loss': 0.0035, 'grad_norm': 0.08703713119029999, 'learning_rate': 0.000138082066968208, 'epoch': 0.94}
{'loss': 0.0034, 'grad_norm': 0.026315057650208473, 'learning_rate': 0.00013801698610523577, 'epoch': 0.94}
{'loss': 0.005, 'grad_norm': 0.05710062012076378, 'learning_rate': 0.0001379519052422635, 'epoch': 0.94}
{'loss': 0.003, 'grad_norm': 0.08703151345252991, 'learning_rate': 0.00013788682437929127, 'epoch': 0.94}
{'loss': 0.0066, 'grad_norm': 0.20970147848129272, 'learning_rate': 0.00013782174351631904, 'epoch': 0.94}
{'loss': 0.0051, 'grad_norm': 0.024654919281601906, 'learning_rate': 0.0001377566626533468, 'epoch': 0.94}
{'loss': 0.0038, 'grad_norm': 0.16487754881381989, 'learning_rate': 0.00013769158179037456, 'epoch': 0.94}
{'loss': 0.0055, 'grad_norm': 0.23910729587078094, 'learning_rate': 0.0001376265009274023, 'epoch': 0.94}
{'loss': 0.0036, 'grad_norm': 0.0254929531365633, 'learning_rate': 0.00013756142006443006, 'epoch': 0.94}
{'loss': 0.0049, 'grad_norm': 0.02706083469092846, 'learning_rate': 0.0001374963392014578, 'epoch': 0.94}
{'loss': 0.0036, 'grad_norm': 0.01266817469149828, 'learning_rate': 0.0001374312583384856, 'epoch': 0.95}
{'loss': 0.0066, 'grad_norm': 0.10440241545438766, 'learning_rate': 0.00013736617747551333, 'epoch': 0.95}
{'loss': 0.0045, 'grad_norm': 0.1044735461473465, 'learning_rate': 0.0001373010966125411, 'epoch': 0.95}
{'loss': 0.0052, 'grad_norm': 0.028493231162428856, 'learning_rate': 0.00013723601574956883, 'epoch': 0.95}
{'loss': 0.0033, 'grad_norm': 0.022561125457286835, 'learning_rate': 0.0001371709348865966, 'epoch': 0.95}
{'loss': 0.0045, 'grad_norm': 0.04734717309474945, 'learning_rate': 0.00013710585402362436, 'epoch': 0.95}
{'loss': 0.0034, 'grad_norm': 0.0390142947435379, 'learning_rate': 0.00013704077316065212, 'epoch': 0.95}
{'loss': 0.0037, 'grad_norm': 0.009003809653222561, 'learning_rate': 0.00013697569229767989, 'epoch': 0.95}
{'loss': 0.0033, 'grad_norm': 0.01662571355700493, 'learning_rate': 0.00013691061143470762, 'epoch': 0.95}
{'loss': 0.0049, 'grad_norm': 0.088032566010952, 'learning_rate': 0.00013684553057173539, 'epoch': 0.95}
{'loss': 0.0041, 'grad_norm': 0.15221785008907318, 'learning_rate': 0.00013678044970876315, 'epoch': 0.96}
{'loss': 0.0028, 'grad_norm': 0.038554538041353226, 'learning_rate': 0.00013671536884579091, 'epoch': 0.96}
{'loss': 0.0045, 'grad_norm': 0.09473098814487457, 'learning_rate': 0.00013665028798281865, 'epoch': 0.96}
{'loss': 0.0041, 'grad_norm': 0.013783383183181286, 'learning_rate': 0.00013658520711984641, 'epoch': 0.96}
{'loss': 0.0026, 'grad_norm': 0.11396699398756027, 'learning_rate': 0.00013652012625687418, 'epoch': 0.96}
{'loss': 0.0038, 'grad_norm': 0.009812287986278534, 'learning_rate': 0.00013645504539390192, 'epoch': 0.96}
{'loss': 0.0037, 'grad_norm': 0.1429138481616974, 'learning_rate': 0.0001363899645309297, 'epoch': 0.96}
{'loss': 0.0035, 'grad_norm': 0.08866913616657257, 'learning_rate': 0.00013632488366795744, 'epoch': 0.96}
{'loss': 0.0034, 'grad_norm': 0.12080557644367218, 'learning_rate': 0.0001362598028049852, 'epoch': 0.96}
{'loss': 0.003, 'grad_norm': 0.018713941797614098, 'learning_rate': 0.00013619472194201294, 'epoch': 0.96}
{'loss': 0.0028, 'grad_norm': 0.015715891495347023, 'learning_rate': 0.0001361296410790407, 'epoch': 0.97}
{'loss': 0.0031, 'grad_norm': 0.009565816260874271, 'learning_rate': 0.00013606456021606847, 'epoch': 0.97}
{'loss': 0.0037, 'grad_norm': 0.013670417480170727, 'learning_rate': 0.00013599947935309624, 'epoch': 0.97}
{'loss': 0.0037, 'grad_norm': 0.005989226046949625, 'learning_rate': 0.000135934398490124, 'epoch': 0.97}
{'loss': 0.0035, 'grad_norm': 0.061257727444171906, 'learning_rate': 0.00013586931762715174, 'epoch': 0.97}
{'loss': 0.0027, 'grad_norm': 0.08939656615257263, 'learning_rate': 0.0001358042367641795, 'epoch': 0.97}
{'loss': 0.0025, 'grad_norm': 0.005714050959795713, 'learning_rate': 0.00013573915590120724, 'epoch': 0.97}
{'loss': 0.0036, 'grad_norm': 0.14235548675060272, 'learning_rate': 0.00013567407503823503, 'epoch': 0.97}
{'loss': 0.0027, 'grad_norm': 0.13259989023208618, 'learning_rate': 0.00013560899417526276, 'epoch': 0.97}
{'loss': 0.0023, 'grad_norm': 0.006227103527635336, 'learning_rate': 0.00013554391331229053, 'epoch': 0.97}
{'loss': 0.0033, 'grad_norm': 0.086478091776371, 'learning_rate': 0.0001354788324493183, 'epoch': 0.97}
{'loss': 0.0027, 'grad_norm': 0.024567943066358566, 'learning_rate': 0.00013541375158634603, 'epoch': 0.98}
{'loss': 0.0021, 'grad_norm': 0.015669764950871468, 'learning_rate': 0.0001353486707233738, 'epoch': 0.98}
{'loss': 0.0027, 'grad_norm': 0.011621729470789433, 'learning_rate': 0.00013528358986040156, 'epoch': 0.98}
{'loss': 0.0022, 'grad_norm': 0.14091520011425018, 'learning_rate': 0.00013521850899742932, 'epoch': 0.98}
{'loss': 0.003, 'grad_norm': 0.012136957608163357, 'learning_rate': 0.00013515342813445706, 'epoch': 0.98}
{'loss': 0.0026, 'grad_norm': 0.01185231190174818, 'learning_rate': 0.00013508834727148482, 'epoch': 0.98}
{'loss': 0.0033, 'grad_norm': 0.016151878982782364, 'learning_rate': 0.00013502326640851258, 'epoch': 0.98}
{'loss': 0.003, 'grad_norm': 0.03213689476251602, 'learning_rate': 0.00013495818554554035, 'epoch': 0.98}
{'loss': 0.0032, 'grad_norm': 0.07939708232879639, 'learning_rate': 0.0001348931046825681, 'epoch': 0.98}
{'loss': 0.0032, 'grad_norm': 0.008098632097244263, 'learning_rate': 0.00013482802381959585, 'epoch': 0.98}
{'loss': 0.0032, 'grad_norm': 0.005298030562698841, 'learning_rate': 0.0001347629429566236, 'epoch': 0.99}
{'loss': 0.0029, 'grad_norm': 0.09754607826471329, 'learning_rate': 0.00013469786209365135, 'epoch': 0.99}
{'loss': 0.004, 'grad_norm': 0.10750137269496918, 'learning_rate': 0.00013463278123067914, 'epoch': 0.99}
{'loss': 0.0026, 'grad_norm': 0.043468277901411057, 'learning_rate': 0.00013456770036770688, 'epoch': 0.99}
{'loss': 0.0024, 'grad_norm': 0.06093163788318634, 'learning_rate': 0.00013450261950473464, 'epoch': 0.99}
{'loss': 0.0029, 'grad_norm': 0.06600341945886612, 'learning_rate': 0.0001344375386417624, 'epoch': 0.99}
{'loss': 0.0036, 'grad_norm': 0.060889631509780884, 'learning_rate': 0.00013437245777879014, 'epoch': 0.99}
{'loss': 0.0027, 'grad_norm': 0.014542852528393269, 'learning_rate': 0.0001343073769158179, 'epoch': 0.99}
{'loss': 0.0032, 'grad_norm': 0.013374035246670246, 'learning_rate': 0.00013424229605284567, 'epoch': 0.99}
{'loss': 0.0022, 'grad_norm': 0.007852824404835701, 'learning_rate': 0.00013417721518987343, 'epoch': 0.99}
{'loss': 0.0026, 'grad_norm': 0.020082993432879448, 'learning_rate': 0.00013411213432690117, 'epoch': 1.0}
{'loss': 0.0022, 'grad_norm': 0.008219212293624878, 'learning_rate': 0.00013404705346392893, 'epoch': 1.0}
{'loss': 0.0025, 'grad_norm': 0.005387061275541782, 'learning_rate': 0.00013398197260095667, 'epoch': 1.0}
{'loss': 0.0035, 'grad_norm': 0.12474002689123154, 'learning_rate': 0.00013391689173798446, 'epoch': 1.0}
{'loss': 0.0029, 'grad_norm': 0.0147917615249753, 'learning_rate': 0.00013385181087501223, 'epoch': 1.0}
{'loss': 0.0032, 'grad_norm': 0.020818108692765236, 'learning_rate': 0.00013378673001203996, 'epoch': 1.0}
{'loss': 0.0033, 'grad_norm': 0.016146942973136902, 'learning_rate': 0.00013372164914906773, 'epoch': 1.0}
{'loss': 0.0024, 'grad_norm': 0.009466295130550861, 'learning_rate': 0.00013365656828609546, 'epoch': 1.0}
{'loss': 0.0018, 'grad_norm': 0.0050823320634663105, 'learning_rate': 0.00013359148742312323, 'epoch': 1.0}
{'loss': 0.0025, 'grad_norm': 0.009637321345508099, 'learning_rate': 0.000133526406560151, 'epoch': 1.0}
{'loss': 0.0031, 'grad_norm': 0.03692985698580742, 'learning_rate': 0.00013346132569717876, 'epoch': 1.01}
{'loss': 0.0029, 'grad_norm': 0.019186820834875107, 'learning_rate': 0.00013339624483420652, 'epoch': 1.01}
{'loss': 0.0036, 'grad_norm': 0.08646347373723984, 'learning_rate': 0.00013333116397123426, 'epoch': 1.01}
{'loss': 0.0025, 'grad_norm': 0.009098594076931477, 'learning_rate': 0.00013326608310826202, 'epoch': 1.01}
{'loss': 0.0038, 'grad_norm': 0.0304768905043602, 'learning_rate': 0.00013320100224528978, 'epoch': 1.01}
{'loss': 0.0042, 'grad_norm': 0.1282375007867813, 'learning_rate': 0.00013313592138231755, 'epoch': 1.01}
{'loss': 0.0041, 'grad_norm': 0.09555331617593765, 'learning_rate': 0.00013307084051934528, 'epoch': 1.01}
{'loss': 0.0041, 'grad_norm': 0.0937236100435257, 'learning_rate': 0.00013300575965637305, 'epoch': 1.01}
{'loss': 0.0034, 'grad_norm': 0.011049207299947739, 'learning_rate': 0.00013294067879340079, 'epoch': 1.01}
{'loss': 0.0028, 'grad_norm': 0.0066997758112847805, 'learning_rate': 0.00013287559793042858, 'epoch': 1.01}
{'loss': 0.003, 'grad_norm': 0.05341727286577225, 'learning_rate': 0.00013281051706745634, 'epoch': 1.01}
{'loss': 0.0027, 'grad_norm': 0.04505593329668045, 'learning_rate': 0.00013274543620448408, 'epoch': 1.02}
{'loss': 0.0028, 'grad_norm': 0.0993238091468811, 'learning_rate': 0.00013268035534151184, 'epoch': 1.02}
{'loss': 0.0036, 'grad_norm': 0.007655329070985317, 'learning_rate': 0.00013261527447853958, 'epoch': 1.02}
{'loss': 0.0052, 'grad_norm': 0.07397787272930145, 'learning_rate': 0.00013255019361556734, 'epoch': 1.02}
{'loss': 0.003, 'grad_norm': 0.07375920563936234, 'learning_rate': 0.0001324851127525951, 'epoch': 1.02}
{'loss': 0.0036, 'grad_norm': 0.013312569819390774, 'learning_rate': 0.00013242003188962287, 'epoch': 1.02}
{'loss': 0.0028, 'grad_norm': 0.0244629867374897, 'learning_rate': 0.0001323549510266506, 'epoch': 1.02}
{'loss': 0.0034, 'grad_norm': 0.02010217122733593, 'learning_rate': 0.00013228987016367837, 'epoch': 1.02}
{'loss': 0.003, 'grad_norm': 0.03846373409032822, 'learning_rate': 0.00013222478930070613, 'epoch': 1.02}
{'loss': 0.0029, 'grad_norm': 0.013133250176906586, 'learning_rate': 0.0001321597084377339, 'epoch': 1.02}
{'loss': 0.0028, 'grad_norm': 0.01375332660973072, 'learning_rate': 0.00013209462757476166, 'epoch': 1.03}
{'loss': 0.0022, 'grad_norm': 0.01850443333387375, 'learning_rate': 0.0001320295467117894, 'epoch': 1.03}
{'loss': 0.0031, 'grad_norm': 0.06663796305656433, 'learning_rate': 0.00013196446584881716, 'epoch': 1.03}
{'loss': 0.0018, 'grad_norm': 0.13779370486736298, 'learning_rate': 0.0001318993849858449, 'epoch': 1.03}
{'loss': 0.0023, 'grad_norm': 0.016972217708826065, 'learning_rate': 0.00013183430412287266, 'epoch': 1.03}
{'loss': 0.002, 'grad_norm': 0.012459657154977322, 'learning_rate': 0.00013176922325990045, 'epoch': 1.03}
{'loss': 0.0043, 'grad_norm': 0.0056068431586027145, 'learning_rate': 0.0001317041423969282, 'epoch': 1.03}
{'loss': 0.0021, 'grad_norm': 0.014795255847275257, 'learning_rate': 0.00013163906153395595, 'epoch': 1.03}
{'loss': 0.0035, 'grad_norm': 0.04292178153991699, 'learning_rate': 0.0001315739806709837, 'epoch': 1.03}
{'loss': 0.0038, 'grad_norm': 0.09120302647352219, 'learning_rate': 0.00013150889980801146, 'epoch': 1.03}
{'loss': 0.0027, 'grad_norm': 0.11522334814071655, 'learning_rate': 0.00013144381894503922, 'epoch': 1.04}
{'loss': 0.003, 'grad_norm': 0.03446146100759506, 'learning_rate': 0.00013137873808206698, 'epoch': 1.04}
{'loss': 0.0043, 'grad_norm': 0.07570601254701614, 'learning_rate': 0.00013131365721909472, 'epoch': 1.04}
{'loss': 0.0053, 'grad_norm': 0.013452313840389252, 'learning_rate': 0.00013124857635612248, 'epoch': 1.04}
{'loss': 0.0044, 'grad_norm': 0.015776323154568672, 'learning_rate': 0.00013118349549315025, 'epoch': 1.04}
{'loss': 0.0044, 'grad_norm': 0.029838716611266136, 'learning_rate': 0.000131118414630178, 'epoch': 1.04}
{'loss': 0.0042, 'grad_norm': 0.028218703344464302, 'learning_rate': 0.00013105333376720578, 'epoch': 1.04}
{'loss': 0.0037, 'grad_norm': 0.03757869079709053, 'learning_rate': 0.0001309882529042335, 'epoch': 1.04}
{'loss': 0.0034, 'grad_norm': 0.08336897194385529, 'learning_rate': 0.00013092317204126128, 'epoch': 1.04}
{'loss': 0.0037, 'grad_norm': 0.021358957514166832, 'learning_rate': 0.000130858091178289, 'epoch': 1.04}
{'loss': 0.0032, 'grad_norm': 0.00997484102845192, 'learning_rate': 0.00013079301031531678, 'epoch': 1.04}
{'loss': 0.0066, 'grad_norm': 0.03153878077864647, 'learning_rate': 0.00013072792945234457, 'epoch': 1.05}
{'loss': 0.0076, 'grad_norm': 0.059559524059295654, 'learning_rate': 0.0001306628485893723, 'epoch': 1.05}
{'loss': 0.0037, 'grad_norm': 0.07561952620744705, 'learning_rate': 0.00013059776772640007, 'epoch': 1.05}
{'loss': 0.0035, 'grad_norm': 0.0044187819585204124, 'learning_rate': 0.0001305326868634278, 'epoch': 1.05}
{'loss': 0.0038, 'grad_norm': 0.018082188442349434, 'learning_rate': 0.00013046760600045557, 'epoch': 1.05}
{'loss': 0.0025, 'grad_norm': 0.032829590141773224, 'learning_rate': 0.00013040252513748333, 'epoch': 1.05}
{'loss': 0.0022, 'grad_norm': 0.08711075037717819, 'learning_rate': 0.0001303374442745111, 'epoch': 1.05}
{'loss': 0.005, 'grad_norm': 0.07016869634389877, 'learning_rate': 0.00013027236341153883, 'epoch': 1.05}
{'loss': 0.0041, 'grad_norm': 0.056541431695222855, 'learning_rate': 0.0001302072825485666, 'epoch': 1.05}
{'loss': 0.0024, 'grad_norm': 0.015003887005150318, 'learning_rate': 0.00013014220168559436, 'epoch': 1.05}
{'loss': 0.0034, 'grad_norm': 0.007510409690439701, 'learning_rate': 0.00013007712082262213, 'epoch': 1.06}
{'loss': 0.0029, 'grad_norm': 0.09225050359964371, 'learning_rate': 0.0001300120399596499, 'epoch': 1.06}
{'loss': 0.0028, 'grad_norm': 0.06641345471143723, 'learning_rate': 0.00012994695909667763, 'epoch': 1.06}
{'loss': 0.0027, 'grad_norm': 0.019369002431631088, 'learning_rate': 0.0001298818782337054, 'epoch': 1.06}
{'loss': 0.0039, 'grad_norm': 0.041579995304346085, 'learning_rate': 0.00012981679737073313, 'epoch': 1.06}
{'loss': 0.0031, 'grad_norm': 0.10288124531507492, 'learning_rate': 0.0001297517165077609, 'epoch': 1.06}
{'loss': 0.0054, 'grad_norm': 0.09603913873434067, 'learning_rate': 0.00012968663564478865, 'epoch': 1.06}
{'loss': 0.0031, 'grad_norm': 0.05604276433587074, 'learning_rate': 0.00012962155478181642, 'epoch': 1.06}
{'loss': 0.0033, 'grad_norm': 0.02960539236664772, 'learning_rate': 0.00012955647391884418, 'epoch': 1.06}
{'loss': 0.0039, 'grad_norm': 0.06506423652172089, 'learning_rate': 0.00012949139305587192, 'epoch': 1.06}
{'loss': 0.0025, 'grad_norm': 0.008996768854558468, 'learning_rate': 0.00012942631219289968, 'epoch': 1.07}
{'loss': 0.0036, 'grad_norm': 0.1398903876543045, 'learning_rate': 0.00012936123132992745, 'epoch': 1.07}
{'loss': 0.0049, 'grad_norm': 0.12030812352895737, 'learning_rate': 0.0001292961504669552, 'epoch': 1.07}
{'loss': 0.0028, 'grad_norm': 0.003317178227007389, 'learning_rate': 0.00012923106960398295, 'epoch': 1.07}
{'loss': 0.0035, 'grad_norm': 0.026585504412651062, 'learning_rate': 0.0001291659887410107, 'epoch': 1.07}
{'loss': 0.0032, 'grad_norm': 0.00986416358500719, 'learning_rate': 0.00012910090787803847, 'epoch': 1.07}
{'loss': 0.0025, 'grad_norm': 0.034895770251750946, 'learning_rate': 0.0001290358270150662, 'epoch': 1.07}
{'loss': 0.0028, 'grad_norm': 0.006207517348229885, 'learning_rate': 0.000128970746152094, 'epoch': 1.07}
{'loss': 0.0039, 'grad_norm': 0.1280166059732437, 'learning_rate': 0.00012890566528912174, 'epoch': 1.07}
{'loss': 0.0021, 'grad_norm': 0.019342534244060516, 'learning_rate': 0.0001288405844261495, 'epoch': 1.07}
{'loss': 0.002, 'grad_norm': 0.019393065944314003, 'learning_rate': 0.00012877550356317724, 'epoch': 1.08}
{'loss': 0.0024, 'grad_norm': 0.0181251410394907, 'learning_rate': 0.000128710422700205, 'epoch': 1.08}
{'loss': 0.0025, 'grad_norm': 0.029134633019566536, 'learning_rate': 0.00012864534183723277, 'epoch': 1.08}
{'loss': 0.0019, 'grad_norm': 0.02564346045255661, 'learning_rate': 0.00012858026097426053, 'epoch': 1.08}
{'loss': 0.0025, 'grad_norm': 0.005848177708685398, 'learning_rate': 0.0001285151801112883, 'epoch': 1.08}
{'loss': 0.0023, 'grad_norm': 0.008511008694767952, 'learning_rate': 0.00012845009924831603, 'epoch': 1.08}
{'loss': 0.0018, 'grad_norm': 0.0034703118726611137, 'learning_rate': 0.0001283850183853438, 'epoch': 1.08}
{'loss': 0.0023, 'grad_norm': 0.055112022906541824, 'learning_rate': 0.00012831993752237156, 'epoch': 1.08}
{'loss': 0.0046, 'grad_norm': 0.006291993428021669, 'learning_rate': 0.00012825485665939932, 'epoch': 1.08}
{'loss': 0.0042, 'grad_norm': 0.06768491864204407, 'learning_rate': 0.00012818977579642706, 'epoch': 1.08}
{'loss': 0.0031, 'grad_norm': 0.005098823457956314, 'learning_rate': 0.00012812469493345482, 'epoch': 1.08}
{'loss': 0.0025, 'grad_norm': 0.013756605796515942, 'learning_rate': 0.00012805961407048256, 'epoch': 1.09}
{'loss': 0.0038, 'grad_norm': 0.04122075065970421, 'learning_rate': 0.00012799453320751033, 'epoch': 1.09}
{'loss': 0.0018, 'grad_norm': 0.003647605190053582, 'learning_rate': 0.00012792945234453812, 'epoch': 1.09}
{'loss': 0.0024, 'grad_norm': 0.009321706369519234, 'learning_rate': 0.00012786437148156585, 'epoch': 1.09}
{'loss': 0.0033, 'grad_norm': 0.016322089359164238, 'learning_rate': 0.00012779929061859362, 'epoch': 1.09}
{'loss': 0.0047, 'grad_norm': 0.12198767811059952, 'learning_rate': 0.00012773420975562135, 'epoch': 1.09}
{'loss': 0.0025, 'grad_norm': 0.022817136719822884, 'learning_rate': 0.00012766912889264912, 'epoch': 1.09}
{'loss': 0.0027, 'grad_norm': 0.08491858839988708, 'learning_rate': 0.00012760404802967688, 'epoch': 1.09}
{'loss': 0.0029, 'grad_norm': 0.06770658493041992, 'learning_rate': 0.00012753896716670465, 'epoch': 1.09}
{'loss': 0.003, 'grad_norm': 0.029201282188296318, 'learning_rate': 0.0001274738863037324, 'epoch': 1.09}
{'loss': 0.0036, 'grad_norm': 0.07486795634031296, 'learning_rate': 0.00012740880544076015, 'epoch': 1.1}
